case_id,score_batch,score_live,feature_visit_null,threshold_used,scored_ts
C000017369,0.5928,0.5928,False,0.62,2026-04-09
C000017370,0.3207,0.3207,False,0.62,2026-02-05
C000017371,0.473,0.473,False,0.62,2026-03-09
C000017372,0.424,0.424,False,0.62,2026-03-15
C000017373,0.4307,0.4307,False,0.62,2025-08-30
C000017374,0.5353,0.5353,False,0.62,2025-09-17
C000017375,0.0569,0.0569,False,0.62,2026-01-10
C000017376,0.5861,0.5861,False,0.62,2025-10-01
C000017377,0.0417,0.0417,False,0.62,2025-11-16
C000017378,0.4341,0.4341,False,0.62,2026-03-18
C000017379,0.4212,0.4212,False,0.62,2025-08-15
C000017380,0.5045,0.5045,False,0.62,2025-09-10
C000017381,0.3217,0.3705,True,0.62,2026-01-12
C000017382,0.3876,0.4399,True,0.62,2026-01-01
C000017383,0.2722,0.2722,False,0.62,2025-09-29
C000017384,0.4263,0.4263,False,0.62,2025-09-13
C000017385,0.5138,0.5138,False,0.62,2025-12-31
C000017386,0.1683,0.1683,False,0.62,2025-11-21
C000017387,0.5151,0.5151,False,0.62,2025-10-11
C000017388,0.4849,0.4849,False,0.62,2026-03-03
C000017389,0.477,0.477,False,0.62,2025-12-07
C000017390,0.492,0.492,False,0.62,2026-04-06
C000017391,0.4129,0.4129,False,0.62,2026-01-08
C000017392,0.5142,0.5142,False,0.62,2026-04-04
C000017393,0.5648,0.5648,False,0.62,2026-02-18
C000017394,0.1104,0.1334,True,0.62,2025-12-20
C000017395,0.6197,0.6197,False,0.62,2025-10-24
C000017396,0.4384,0.4384,False,0.62,2025-12-03
C000017397,0.4473,0.4473,False,0.62,2026-03-07
C000017398,0.4231,0.4231,False,0.62,2026-04-04
C000017399,0.2709,0.2709,False,0.62,2025-11-28
C000017400,0.4359,0.4359,False,0.62,2025-09-28
C000017401,0.6147,0.6147,False,0.62,2026-01-04
C000017402,0.482,0.482,False,0.62,2025-08-27
C000017403,0.2763,0.2763,False,0.62,2026-06-23
C000017404,0.3345,0.3345,False,0.62,2026-04-16
C000017405,0.3361,0.3361,False,0.62,2026-05-07
C000017406,0.4562,0.4562,False,0.62,2025-10-09
C000017407,0.0491,0.0491,False,0.62,2026-02-22
C000017408,0.4003,0.4003,False,0.62,2025-09-04
C000017409,0.3228,0.3228,False,0.62,2025-11-01
C000017410,0.475,0.475,False,0.62,2026-03-18
C000017411,0.2598,0.2598,False,0.62,2026-01-01
C000017412,0.396,0.4486,True,0.62,2025-12-10
C000017413,0.5892,0.5892,False,0.62,2026-02-24
C000017414,0.4359,0.4895,True,0.62,2026-06-22
C000017415,0.125,0.125,False,0.62,2025-08-08
C000017416,0.3337,0.3337,False,0.62,2025-09-09
C000017417,0.4834,0.4834,False,0.62,2026-03-29
C000017418,0.4819,0.5358,True,0.62,2026-03-01
C000017419,0.5473,0.5473,False,0.62,2026-05-31
C000017420,0.5121,0.5121,False,0.62,2026-01-17
C000017421,0.507,0.507,False,0.62,2026-07-24
C000017422,0.266,0.3102,True,0.62,2025-08-10
C000017423,0.6932,0.6932,False,0.62,2026-02-14
C000017424,0.4406,0.4406,False,0.62,2025-12-14
C000017425,0.5867,0.5867,False,0.62,2026-03-03
C000017426,0.5321,0.5321,False,0.62,2026-02-26
C000017427,0.4515,0.5053,True,0.62,2026-03-30
C000017428,0.068,0.068,False,0.62,2025-10-16
C000017429,0.2129,0.2129,False,0.62,2026-05-17
C000017430,0.4973,0.4973,False,0.62,2026-06-19
C000017431,0.2248,0.2248,False,0.62,2026-03-07
C000017432,0.3314,0.3809,True,0.62,2025-09-11
C000017433,0.3527,0.3527,False,0.62,2025-08-21
C000017434,0.0752,0.0752,False,0.62,2025-09-23
C000017435,0.3088,0.3088,False,0.62,2025-09-28
C000017436,0.3997,0.4525,True,0.62,2026-06-16
C000017437,0.5829,0.5829,False,0.62,2025-08-27
C000017438,0.487,0.487,False,0.62,2026-01-24
C000017439,0.4411,0.4411,False,0.62,2026-06-10
C000017440,0.5745,0.5745,False,0.62,2025-10-18
C000017441,0.5179,0.5179,False,0.62,2026-06-14
C000017442,0.2473,0.2473,False,0.62,2026-03-24
C000017443,0.3388,0.3388,False,0.62,2026-05-01
C000017444,0.5101,0.5101,False,0.62,2025-12-11
C000017445,0.0979,0.0979,False,0.62,2025-11-01
C000017446,0.0824,0.0824,False,0.62,2026-07-30
C000017447,0.3917,0.4442,True,0.62,2026-05-31
C000017448,0.0424,0.0424,False,0.62,2026-06-01
C000017449,0.503,0.503,False,0.62,2025-11-15
C000017450,0.3841,0.4363,True,0.62,2025-12-17
C000017451,0.4137,0.4137,False,0.62,2026-04-21
C000017452,0.3409,0.3409,False,0.62,2026-02-26
C000017453,0.3254,0.3254,False,0.62,2025-11-11
C000017454,0.4393,0.4393,False,0.62,2026-06-12
C000017455,0.4576,0.4576,False,0.62,2025-08-15
C000017456,0.4079,0.4079,False,0.62,2025-09-22
C000017457,0.4839,0.4839,False,0.62,2026-06-30
C000017458,0.4028,0.4028,False,0.62,2025-09-09
C000017459,0.5763,0.5763,False,0.62,2025-08-08
C000017460,0.5996,0.5996,False,0.62,2025-11-14
C000017461,0.5384,0.5384,False,0.62,2025-09-06
C000017462,0.4573,0.4573,False,0.62,2025-08-24
C000017463,0.7083,0.7083,False,0.62,2025-08-03
C000017464,0.3769,0.3769,False,0.62,2025-12-02
C000017465,0.5373,0.5373,False,0.62,2026-07-01
C000017466,0.383,0.383,False,0.62,2026-03-15
C000017467,0.4155,0.4155,False,0.62,2026-05-27
C000017468,0.5298,0.5298,False,0.62,2026-06-21
C000017469,0.3267,0.3267,False,0.62,2025-09-28
C000017470,0.3888,0.3888,False,0.62,2026-03-24
C000017471,0.506,0.506,False,0.62,2025-11-10
C000017472,0.4818,0.4818,False,0.62,2026-03-11
C000017473,0.5734,0.5734,False,0.62,2026-02-13
C000017474,0.4789,0.4789,False,0.62,2026-01-10
C000017475,0.4251,0.4251,False,0.62,2026-05-15
C000017476,0.544,0.544,False,0.62,2026-07-12
C000017477,0.6066,0.6066,False,0.62,2026-07-04
C000017478,0.0727,0.0727,False,0.62,2026-04-19
C000017479,0.2401,0.2401,False,0.62,2025-12-14
C000017480,0.3799,0.3799,False,0.62,2026-03-20
C000017481,0.2778,0.3231,True,0.62,2026-04-16
C000017482,0.5881,0.5881,False,0.62,2026-02-03
C000017483,0.4416,0.4416,False,0.62,2026-04-25
C000017484,0.405,0.405,False,0.62,2026-02-12
C000017485,0.1742,0.1742,False,0.62,2026-07-03
C000017486,0.471,0.471,False,0.62,2026-06-30
C000017487,0.5784,0.5784,False,0.62,2026-03-07
C000017488,0.6174,0.6174,False,0.62,2026-04-29
C000017489,0.3485,0.3485,False,0.62,2026-05-25
C000017490,0.0785,0.0956,True,0.62,2025-09-23
C000017491,0.3619,0.413,True,0.62,2025-12-20
C000017492,0.3427,0.3427,False,0.62,2026-07-28
C000017493,0.4907,0.4907,False,0.62,2026-02-16
C000017494,0.4306,0.4306,False,0.62,2026-01-23
C000017495,0.5985,0.6491,True,0.62,2025-09-02
C000017496,0.361,0.361,False,0.62,2026-05-01
C000017497,0.0894,0.0894,False,0.62,2025-10-10
C000017498,0.2263,0.2663,True,0.62,2026-01-29
C000017499,0.062,0.0758,True,0.62,2026-03-30
C000017500,0.3354,0.3354,False,0.62,2026-03-02
C000017501,0.5418,0.5418,False,0.62,2026-01-20
C000017502,0.305,0.305,False,0.62,2025-09-13
C000017503,0.5971,0.5971,False,0.62,2025-10-10
C000017504,0.3816,0.3816,False,0.62,2026-03-16
C000017505,0.454,0.5079,True,0.62,2026-04-08
C000017506,0.5398,0.5398,False,0.62,2025-12-12
C000017507,0.1235,0.1235,False,0.62,2025-09-29
C000017508,0.2786,0.2786,False,0.62,2026-06-01
C000017509,0.3292,0.3785,True,0.62,2025-09-30
C000017510,0.2618,0.2618,False,0.62,2025-11-18
C000017511,0.502,0.502,False,0.62,2026-01-23
C000017512,0.3655,0.3655,False,0.62,2026-03-10
C000017513,0.6273,0.6273,False,0.62,2025-11-15
C000017514,0.3019,0.3019,False,0.62,2025-08-31
C000017515,0.4029,0.4029,False,0.62,2026-06-28
C000017516,0.3082,0.3082,False,0.62,2026-05-07
C000017517,0.6349,0.6349,False,0.62,2025-10-03
C000017518,0.1073,0.1073,False,0.62,2026-06-29
C000017519,0.3689,0.4204,True,0.62,2025-09-06
C000017520,0.2218,0.2218,False,0.62,2026-06-17
C000017521,0.468,0.468,False,0.62,2026-01-04
C000017522,0.4814,0.4814,False,0.62,2026-01-30
C000017523,0.4619,0.4619,False,0.62,2025-10-04
C000017524,0.4021,0.4549,True,0.62,2025-09-18
C000017525,0.4508,0.4508,False,0.62,2026-03-24
C000017526,0.4804,0.4804,False,0.62,2025-10-11
C000017527,0.3847,0.3847,False,0.62,2026-02-13
C000017528,0.543,0.543,False,0.62,2025-11-07
C000017529,0.0541,0.0541,False,0.62,2025-09-07
C000017530,0.1429,0.1429,False,0.62,2026-01-20
C000017531,0.5764,0.5764,False,0.62,2025-12-05
C000017532,0.3473,0.3473,False,0.62,2025-12-28
C000017533,0.4904,0.4904,False,0.62,2025-10-05
C000017534,0.4156,0.4688,True,0.62,2025-11-12
C000017535,0.3069,0.3069,False,0.62,2026-05-10
C000017536,0.2037,0.2037,False,0.62,2026-04-16
C000017537,0.2975,0.2975,False,0.62,2026-03-16
C000017538,0.4512,0.4512,False,0.62,2025-09-16
C000017539,0.3834,0.3834,False,0.62,2025-09-26
C000017540,0.4339,0.4339,False,0.62,2026-04-23
C000017541,0.5623,0.6146,True,0.62,2026-07-28
C000017542,0.5209,0.5209,False,0.62,2025-08-24
C000017543,0.4481,0.4481,False,0.62,2026-05-11
C000017544,0.4121,0.4121,False,0.62,2026-06-14
C000017545,0.4998,0.4998,False,0.62,2026-07-18
C000017546,0.0664,0.0664,False,0.62,2026-05-19
C000017547,0.6361,0.6844,True,0.62,2025-08-25
C000017548,0.0614,0.0614,False,0.62,2026-02-11
C000017549,0.2507,0.2507,False,0.62,2026-03-30
C000017550,0.3423,0.3423,False,0.62,2026-03-10
C000017551,0.0886,0.0886,False,0.62,2026-05-13
C000017552,0.0944,0.0944,False,0.62,2025-12-28
C000017553,0.2235,0.2235,False,0.62,2026-01-12
C000017554,0.4341,0.4341,False,0.62,2026-07-14
C000017555,0.3351,0.3351,False,0.62,2025-09-27
C000017556,0.4168,0.4168,False,0.62,2026-03-17
C000017557,0.4037,0.4037,False,0.62,2026-07-01
C000017558,0.3013,0.3013,False,0.62,2026-02-09
C000017559,0.2718,0.2718,False,0.62,2026-06-05
C000017560,0.5072,0.5609,True,0.62,2026-03-27
C000017561,0.1817,0.1817,False,0.62,2025-09-19
C000017562,0.4488,0.5026,True,0.62,2026-02-03
C000017563,0.3649,0.3649,False,0.62,2026-05-15
C000017564,0.4801,0.4801,False,0.62,2026-01-17
C000017565,0.3053,0.3053,False,0.62,2026-06-17
C000017566,0.4508,0.4508,False,0.62,2026-01-22
C000017567,0.417,0.417,False,0.62,2025-09-27
C000017568,0.1219,0.1219,False,0.62,2026-04-19
C000017569,0.0712,0.0869,True,0.62,2026-05-19
C000017570,0.4877,0.4877,False,0.62,2026-03-01
C000017571,0.3442,0.3442,False,0.62,2026-07-29
C000017572,0.4578,0.4578,False,0.62,2025-11-18
C000017573,0.5885,0.5885,False,0.62,2025-12-17
C000017574,0.2131,0.2131,False,0.62,2026-02-03
C000017575,0.5277,0.581,True,0.62,2026-02-21
C000017576,0.3619,0.3619,False,0.62,2025-12-16
C000017577,0.4879,0.4879,False,0.62,2025-10-19
C000017578,0.4506,0.5044,True,0.62,2025-11-10
C000017579,0.0808,0.0808,False,0.62,2026-01-27
C000017580,0.384,0.384,False,0.62,2025-09-29
C000017581,0.6018,0.6018,False,0.62,2026-06-24
C000017582,0.4235,0.4235,False,0.62,2026-05-29
C000017583,0.5111,0.5111,False,0.62,2025-09-17
C000017584,0.3634,0.3634,False,0.62,2025-09-11
C000017585,0.2308,0.2308,False,0.62,2026-02-15
C000017586,0.4687,0.4687,False,0.62,2026-06-04
C000017587,0.4139,0.4139,False,0.62,2025-09-18
C000017588,0.4767,0.5306,True,0.62,2026-02-28
C000017589,0.6332,0.6332,False,0.62,2025-09-28
C000017590,0.3838,0.3838,False,0.62,2026-01-07
C000017591,0.4379,0.4379,False,0.62,2025-10-18
C000017592,0.4525,0.5063,True,0.62,2025-11-28
C000017593,0.4585,0.5124,True,0.62,2026-03-26
C000017594,0.5589,0.5589,False,0.62,2025-08-24
C000017595,0.3829,0.3829,False,0.62,2026-01-11
C000017596,0.6674,0.6674,False,0.62,2025-10-06
C000017597,0.4822,0.4822,False,0.62,2025-08-06
C000017598,0.3831,0.3831,False,0.62,2026-07-25
C000017599,0.2746,0.2746,False,0.62,2026-03-04
C000017600,0.3802,0.3802,False,0.62,2026-02-20
C000017601,0.3295,0.3295,False,0.62,2026-03-28
C000017602,0.486,0.486,False,0.62,2026-02-10
C000017603,0.0545,0.0545,False,0.62,2026-04-27
C000017604,0.2687,0.3132,True,0.62,2025-09-27
C000017605,0.399,0.399,False,0.62,2026-05-29
C000017606,0.5385,0.5385,False,0.62,2026-04-03
C000017607,0.1215,0.1215,False,0.62,2026-02-09
C000017608,0.4397,0.4397,False,0.62,2026-05-11
C000017609,0.3655,0.3655,False,0.62,2026-02-26
C000017610,0.0569,0.0696,True,0.62,2026-04-25
C000017611,0.3104,0.3104,False,0.62,2025-08-25
C000017612,0.6217,0.6217,False,0.62,2026-03-18
C000017613,0.1968,0.1968,False,0.62,2025-11-10
C000017614,0.2873,0.2873,False,0.62,2025-11-23
C000017615,0.2816,0.2816,False,0.62,2025-08-23
C000017616,0.4391,0.4391,False,0.62,2026-01-19
C000017617,0.3889,0.4413,True,0.62,2026-05-05
C000017618,0.4774,0.4774,False,0.62,2025-08-03
C000017619,0.1706,0.1706,False,0.62,2025-11-22
C000017620,0.2068,0.2068,False,0.62,2026-02-15
C000017621,0.5066,0.5066,False,0.62,2025-10-10
C000017622,0.3284,0.3284,False,0.62,2026-02-04
C000017623,0.4843,0.4843,False,0.62,2025-12-26
C000017624,0.5974,0.5974,False,0.62,2026-03-31
C000017625,0.4173,0.4173,False,0.62,2025-12-30
C000017626,0.3085,0.3085,False,0.62,2026-03-16
C000017627,0.3429,0.3429,False,0.62,2025-08-14
C000017628,0.3934,0.4459,True,0.62,2026-03-21
C000017629,0.6071,0.6071,False,0.62,2026-04-22
C000017630,0.3126,0.3126,False,0.62,2026-01-02
C000017631,0.2179,0.2179,False,0.62,2025-09-07
C000017632,0.4429,0.4429,False,0.62,2026-07-19
C000017633,0.2664,0.2664,False,0.62,2026-01-07
C000017634,0.1266,0.1266,False,0.62,2026-04-09
C000017635,0.5751,0.5751,False,0.62,2026-03-22
C000017636,0.235,0.235,False,0.62,2026-01-16
C000017637,0.3525,0.3525,False,0.62,2025-10-24
C000017638,0.5352,0.5352,False,0.62,2026-06-26
C000017639,0.4112,0.4112,False,0.62,2026-07-07
C000017640,0.4828,0.4828,False,0.62,2026-07-29
C000017641,0.5647,0.5647,False,0.62,2025-10-23
C000017642,0.584,0.584,False,0.62,2026-03-09
C000017643,0.1478,0.1478,False,0.62,2026-05-21
C000017644,0.4553,0.4553,False,0.62,2026-04-29
C000017645,0.5116,0.5116,False,0.62,2025-10-25
C000017646,0.045,0.045,False,0.62,2025-12-23
C000017647,0.4915,0.5454,True,0.62,2025-10-10
C000017648,0.4783,0.4783,False,0.62,2026-02-16
C000017649,0.463,0.463,False,0.62,2025-09-19
C000017650,0.1013,0.1013,False,0.62,2025-10-15
C000017651,0.5269,0.5269,False,0.62,2026-07-23
C000017652,0.0816,0.0816,False,0.62,2025-11-08
C000017653,0.5049,0.5049,False,0.62,2026-06-26
C000017654,0.4153,0.4153,False,0.62,2026-06-29
C000017655,0.4354,0.4354,False,0.62,2026-05-31
C000017656,0.4103,0.4103,False,0.62,2026-07-23
C000017657,0.4615,0.4615,False,0.62,2026-06-17
C000017658,0.068,0.068,False,0.62,2026-04-10
C000017659,0.2961,0.2961,False,0.62,2026-04-26
C000017660,0.4718,0.4718,False,0.62,2026-04-09
C000017661,0.0952,0.0952,False,0.62,2025-08-07
C000017662,0.163,0.163,False,0.62,2026-07-05
C000017663,0.5367,0.5367,False,0.62,2026-01-26
C000017664,0.3726,0.3726,False,0.62,2026-07-25
C000017665,0.3092,0.3092,False,0.62,2025-08-22
C000017666,0.4584,0.4584,False,0.62,2026-03-31
C000017667,0.2398,0.2398,False,0.62,2026-01-18
C000017668,0.3259,0.375,True,0.62,2026-07-22
C000017669,0.5196,0.5196,False,0.62,2025-11-25
C000017670,0.5117,0.5117,False,0.62,2026-05-22
C000017671,0.1439,0.1726,True,0.62,2026-05-18
C000017672,0.4437,0.4437,False,0.62,2026-04-30
C000017673,0.2751,0.3202,True,0.62,2026-04-03
C000017674,0.28,0.28,False,0.62,2025-10-14
C000017675,0.5273,0.5273,False,0.62,2026-04-19
C000017676,0.4976,0.4976,False,0.62,2026-07-26
C000017677,0.3183,0.3183,False,0.62,2025-08-23
C000017678,0.4937,0.4937,False,0.62,2025-10-13
C000017679,0.4516,0.4516,False,0.62,2025-11-29
C000017680,0.2227,0.2227,False,0.62,2025-12-03
C000017681,0.3615,0.3615,False,0.62,2025-11-07
C000017682,0.2858,0.3319,True,0.62,2026-01-19
C000017683,0.3639,0.3639,False,0.62,2026-05-31
C000017684,0.5263,0.5263,False,0.62,2025-10-26
C000017685,0.3144,0.3627,True,0.62,2026-04-21
C000017686,0.2973,0.2973,False,0.62,2026-03-12
C000017687,0.576,0.576,False,0.62,2026-06-17
C000017688,0.309,0.309,False,0.62,2025-11-27
C000017689,0.5222,0.5222,False,0.62,2025-09-12
C000017690,0.4915,0.4915,False,0.62,2025-10-28
C000017691,0.1121,0.1121,False,0.62,2026-06-15
C000017692,0.4296,0.4296,False,0.62,2025-10-05
C000017693,0.3298,0.3298,False,0.62,2026-05-10
C000017694,0.6091,0.6091,False,0.62,2026-06-06
C000017695,0.2291,0.2291,False,0.62,2026-01-18
C000017696,0.3243,0.3243,False,0.62,2025-11-25
C000017697,0.4727,0.4727,False,0.62,2025-09-11
C000017698,0.4373,0.491,True,0.62,2026-01-29
C000017699,0.4786,0.4786,False,0.62,2026-05-19
C000017700,0.4642,0.4642,False,0.62,2025-09-26
C000017701,0.1022,0.1022,False,0.62,2026-06-11
C000017702,0.5359,0.5359,False,0.62,2025-10-30
C000017703,0.4175,0.4175,False,0.62,2026-06-12
C000017704,0.0994,0.0994,False,0.62,2026-04-20
C000017705,0.3377,0.3377,False,0.62,2026-05-11
C000017706,0.4988,0.4988,False,0.62,2025-09-16
C000017707,0.4155,0.4155,False,0.62,2026-07-20
C000017708,0.4006,0.4006,False,0.62,2026-07-16
C000017709,0.4039,0.4568,True,0.62,2025-08-14
C000017710,0.652,0.652,False,0.62,2026-05-30
C000017711,0.4059,0.4059,False,0.62,2026-04-27
C000017712,0.181,0.181,False,0.62,2025-11-24
C000017713,0.3309,0.3309,False,0.62,2026-01-31
C000017714,0.4127,0.4127,False,0.62,2026-04-05
C000017715,0.5288,0.5288,False,0.62,2025-11-20
C000017716,0.3522,0.3522,False,0.62,2025-08-05
C000017717,0.6165,0.6165,False,0.62,2025-11-23
C000017718,0.3164,0.3164,False,0.62,2025-09-30
C000017719,0.3807,0.3807,False,0.62,2025-09-17
C000017720,0.3721,0.3721,False,0.62,2025-09-19
C000017721,0.4638,0.4638,False,0.62,2026-01-02
C000017722,0.124,0.1494,True,0.62,2025-10-09
C000017723,0.4434,0.4434,False,0.62,2026-04-24
C000017724,0.1246,0.1246,False,0.62,2025-08-24
C000017725,0.6021,0.6021,False,0.62,2026-02-24
C000017726,0.2984,0.2984,False,0.62,2026-01-13
C000017727,0.3353,0.3353,False,0.62,2025-11-07
C000017728,0.1174,0.1174,False,0.62,2026-03-24
C000017729,0.5861,0.5861,False,0.62,2025-08-24
C000017730,0.5278,0.5278,False,0.62,2026-04-28
C000017731,0.3421,0.3421,False,0.62,2025-12-21
C000017732,0.438,0.438,False,0.62,2026-01-31
C000017733,0.4442,0.4442,False,0.62,2025-10-16
C000017734,0.586,0.586,False,0.62,2025-08-26
C000017735,0.0908,0.0908,False,0.62,2026-05-31
C000017736,0.3245,0.3245,False,0.62,2025-09-27
C000017737,0.483,0.483,False,0.62,2026-03-04
C000017738,0.5469,0.5469,False,0.62,2026-04-28
C000017739,0.071,0.071,False,0.62,2026-04-23
C000017740,0.3354,0.3851,True,0.62,2026-01-13
C000017741,0.4191,0.4191,False,0.62,2025-11-23
C000017742,0.2996,0.2996,False,0.62,2026-06-07
C000017743,0.3494,0.3999,True,0.62,2026-07-27
C000017744,0.5235,0.5235,False,0.62,2025-09-15
C000017745,0.4267,0.4267,False,0.62,2025-12-19
C000017746,0.3554,0.3554,False,0.62,2026-07-19
C000017747,0.3094,0.3094,False,0.62,2025-09-05
C000017748,0.4765,0.4765,False,0.62,2026-01-18
C000017749,0.4446,0.4446,False,0.62,2026-05-29
C000017750,0.3938,0.3938,False,0.62,2026-07-01
C000017751,0.4024,0.4024,False,0.62,2025-08-28
C000017752,0.5517,0.5517,False,0.62,2026-07-29
C000017753,0.3437,0.3939,True,0.62,2025-12-14
C000017754,0.3441,0.3441,False,0.62,2025-10-24
C000017755,0.6414,0.6414,False,0.62,2025-11-27
C000017756,0.4036,0.4036,False,0.62,2025-10-05
C000017757,0.6158,0.6158,False,0.62,2026-04-01
C000017758,0.5572,0.5572,False,0.62,2025-10-09
C000017759,0.3688,0.3688,False,0.62,2026-02-26
C000017760,0.4934,0.4934,False,0.62,2026-04-07
C000017761,0.5534,0.5534,False,0.62,2026-05-16
C000017762,0.5419,0.5419,False,0.62,2025-10-12
C000017763,0.41,0.41,False,0.62,2025-09-30
C000017764,0.4027,0.4556,True,0.62,2026-01-16
C000017765,0.4201,0.4201,False,0.62,2025-10-23
C000017766,0.2082,0.2082,False,0.62,2026-04-23
C000017767,0.3111,0.3111,False,0.62,2025-12-19
C000017768,0.4549,0.4549,False,0.62,2026-04-27
C000017769,0.4632,0.4632,False,0.62,2026-02-09
C000017770,0.2584,0.2584,False,0.62,2026-05-20
C000017771,0.6322,0.6322,False,0.62,2025-09-04
C000017772,0.4784,0.4784,False,0.62,2025-11-28
C000017773,0.4342,0.4342,False,0.62,2025-10-31
C000017774,0.5037,0.5037,False,0.62,2026-02-21
C000017775,0.5033,0.5033,False,0.62,2025-08-29
C000017776,0.4281,0.4281,False,0.62,2026-02-22
C000017777,0.5098,0.5098,False,0.62,2026-05-08
C000017778,0.1012,0.1012,False,0.62,2025-08-12
C000017779,0.4963,0.4963,False,0.62,2026-04-08
C000017780,0.4882,0.4882,False,0.62,2026-04-30
C000017781,0.5562,0.5562,False,0.62,2025-10-21
C000017782,0.5227,0.5227,False,0.62,2026-03-28
C000017783,0.321,0.321,False,0.62,2026-06-22
C000017784,0.0691,0.0691,False,0.62,2026-06-27
C000017785,0.5058,0.5058,False,0.62,2026-06-03
C000017786,0.5681,0.5681,False,0.62,2026-06-19
C000017787,0.2548,0.2548,False,0.62,2026-05-06
C000017788,0.5383,0.5383,False,0.62,2026-03-02
C000017789,0.4222,0.4222,False,0.62,2026-05-15
C000017790,0.2878,0.2878,False,0.62,2025-10-22
C000017791,0.6069,0.6069,False,0.62,2026-03-09
C000017792,0.2641,0.2641,False,0.62,2026-07-28
C000017793,0.4665,0.4665,False,0.62,2026-06-25
C000017794,0.4824,0.4824,False,0.62,2026-02-04
C000017795,0.5549,0.5549,False,0.62,2025-08-13
C000017796,0.6432,0.6432,False,0.62,2025-09-28
C000017797,0.4922,0.4922,False,0.62,2026-04-01
C000017798,0.3939,0.3939,False,0.62,2026-07-15
C000017799,0.4619,0.4619,False,0.62,2025-10-04
C000017800,0.0772,0.0772,False,0.62,2025-09-14
C000017801,0.5882,0.5882,False,0.62,2026-05-08
C000017802,0.4671,0.4671,False,0.62,2026-06-13
C000017803,0.5562,0.5562,False,0.62,2025-11-14
C000017804,0.6372,0.6372,False,0.62,2026-02-16
C000017805,0.2933,0.2933,False,0.62,2026-02-15
C000017806,0.3006,0.3006,False,0.62,2026-05-09
C000017807,0.273,0.273,False,0.62,2025-11-30
C000017808,0.0677,0.0827,True,0.62,2025-12-28
C000017809,0.2959,0.2959,False,0.62,2025-11-12
C000017810,0.357,0.408,True,0.62,2025-08-11
C000017811,0.5182,0.5717,True,0.62,2026-02-14
C000017812,0.4033,0.4033,False,0.62,2026-02-14
C000017813,0.4529,0.4529,False,0.62,2026-07-10
C000017814,0.1511,0.1511,False,0.62,2026-07-07
C000017815,0.5285,0.5285,False,0.62,2026-04-01
C000017816,0.4578,0.4578,False,0.62,2026-01-25
C000017817,0.0408,0.0501,True,0.62,2026-02-07
C000017818,0.39,0.39,False,0.62,2026-05-21
C000017819,0.057,0.057,False,0.62,2026-05-17
C000017820,0.3861,0.3861,False,0.62,2025-12-13
C000017821,0.4208,0.4208,False,0.62,2025-08-29
C000017822,0.4281,0.4281,False,0.62,2026-01-12
C000017823,0.3089,0.3089,False,0.62,2026-04-30
C000017824,0.5719,0.5719,False,0.62,2026-07-28
C000017825,0.3477,0.3981,True,0.62,2025-09-17
C000017826,0.4288,0.4288,False,0.62,2026-02-23
C000017827,0.5484,0.5484,False,0.62,2026-05-18
C000017828,0.3953,0.3953,False,0.62,2025-10-23
C000017829,0.2703,0.2703,False,0.62,2025-10-01
C000017830,0.0771,0.0939,True,0.62,2025-09-15
