case_id,uplift_score,targeted,model_auc_reported
C000012264,0.2915,False,0.71
C000035384,0.4074,False,0.71
C000030151,0.8031,True,0.71
C000022715,0.3928,False,0.71
C000009643,0.2597,False,0.71
C000032976,0.7728,True,0.71
C000009313,0.4232,False,0.71
C000013009,0.7417,True,0.71
C000034058,0.6263,True,0.71
C000008383,0.6088,True,0.71
C000035874,0.7155,True,0.71
C000001988,0.4012,False,0.71
C000011151,0.5972,True,0.71
C000036499,0.5865,True,0.71
C000016522,0.332,False,0.71
C000038840,0.4175,False,0.71
C000007646,0.3359,False,0.71
C000005700,0.8116,True,0.71
C000025434,0.4277,False,0.71
C000024978,0.6422,True,0.71
C000039788,0.1224,False,0.71
C000034646,0.7283,True,0.71
C000006699,0.5391,False,0.71
C000003539,0.3127,False,0.71
C000038218,0.5483,False,0.71
C000003956,0.6744,True,0.71
C000005032,0.6865,True,0.71
C000012401,0.4356,False,0.71
C000003817,0.7177,True,0.71
C000018545,0.2964,False,0.71
C000003926,0.307,False,0.71
C000034579,0.3886,False,0.71
C000005619,0.5516,True,0.71
C000000630,0.3031,False,0.71
C000004128,0.3432,False,0.71
C000023110,0.1869,False,0.71
C000020891,0.4931,False,0.71
C000011514,0.6948,True,0.71
C000001320,0.8164,True,0.71
C000021620,0.4327,False,0.71
C000009145,0.2125,False,0.71
C000006197,0.735,True,0.71
C000020381,0.1818,False,0.71
C000038030,0.7097,True,0.71
C000018770,0.3563,False,0.71
C000000984,0.3098,False,0.71
C000028999,0.7137,True,0.71
C000023593,0.565,True,0.71
C000010093,0.6794,True,0.71
C000035541,0.3797,False,0.71
C000034633,0.4565,False,0.71
C000021856,0.2179,False,0.71
C000038265,0.2714,False,0.71
C000033963,0.5344,False,0.71
C000031260,0.1761,False,0.71
C000011434,0.3309,False,0.71
C000024371,0.477,False,0.71
C000023113,0.4556,False,0.71
C000038032,0.5818,True,0.71
C000020057,0.6379,True,0.71
C000019202,0.5974,True,0.71
C000032652,0.7539,True,0.71
C000006439,0.6806,True,0.71
C000033410,0.6227,True,0.71
C000015806,0.5238,False,0.71
C000009976,0.7085,True,0.71
C000028883,0.7226,True,0.71
C000025826,0.5621,True,0.71
C000015951,0.8142,True,0.71
C000008975,0.361,False,0.71
C000008681,0.4101,False,0.71
C000017173,0.642,True,0.71
C000025083,0.1584,False,0.71
C000017793,0.3712,False,0.71
C000026660,0.5139,False,0.71
C000039793,0.8968,True,0.71
C000032742,0.3487,False,0.71
C000027373,0.3361,False,0.71
C000011186,0.6162,True,0.71
C000015610,0.5501,True,0.71
C000008554,0.4695,False,0.71
C000030674,0.5639,True,0.71
C000006567,0.6734,True,0.71
C000025129,0.3962,False,0.71
C000022283,0.6462,True,0.71
C000006989,1.0,True,0.71
C000002065,0.5153,False,0.71
C000019999,0.4487,False,0.71
C000025822,0.5759,True,0.71
C000032042,0.1742,False,0.71
C000036918,1.0,True,0.71
C000036944,0.5849,True,0.71
C000004663,0.1228,False,0.71
C000002631,0.6284,True,0.71
C000012224,0.4456,False,0.71
C000020005,0.4536,False,0.71
C000025565,0.7225,True,0.71
C000001355,0.7352,True,0.71
C000003233,0.3249,False,0.71
C000005293,0.3137,False,0.71
C000006062,0.0749,False,0.71
C000023753,0.3727,False,0.71
C000007274,0.3568,False,0.71
C000030104,0.551,True,0.71
C000015865,0.2859,False,0.71
C000034900,0.5287,False,0.71
C000006419,1.0,True,0.71
C000010882,0.6534,True,0.71
C000036357,0.2428,False,0.71
C000008259,0.3303,False,0.71
C000004843,0.8242,True,0.71
C000026224,0.6998,True,0.71
C000033411,0.3734,False,0.71
C000033562,0.7192,True,0.71
C000019244,0.6651,True,0.71
C000038370,0.6657,True,0.71
C000000996,0.5905,True,0.71
C000038909,0.342,False,0.71
C000017431,0.3133,False,0.71
C000021434,0.5887,True,0.71
C000036529,0.4419,False,0.71
C000003711,1.0,True,0.71
C000023909,0.352,False,0.71
C000010060,0.7233,True,0.71
C000021179,0.7805,True,0.71
C000017008,0.401,False,0.71
C000035704,0.3783,False,0.71
C000001671,0.7652,True,0.71
C000019303,0.138,False,0.71
C000026464,0.6528,True,0.71
C000015263,0.8505,True,0.71
C000023935,0.8102,True,0.71
C000009118,0.5407,False,0.71
C000039918,0.405,False,0.71
C000014552,0.4892,False,0.71
C000019958,0.3437,False,0.71
C000036293,0.3757,False,0.71
C000012940,0.4715,False,0.71
C000034280,0.4017,False,0.71
C000016248,0.378,False,0.71
C000037336,0.1923,False,0.71
C000018510,0.2214,False,0.71
C000016279,0.3332,False,0.71
C000016704,0.6363,True,0.71
C000020176,0.4287,False,0.71
C000024164,1.0,True,0.71
C000023338,0.4611,False,0.71
C000005067,0.5057,False,0.71
C000033407,0.4248,False,0.71
C000000603,0.4376,False,0.71
C000009891,0.3939,False,0.71
C000007112,0.4563,False,0.71
C000038905,0.5669,True,0.71
C000017387,0.3469,False,0.71
C000028166,0.373,False,0.71
C000008449,0.6501,True,0.71
C000035195,0.5601,True,0.71
C000022228,0.8396,True,0.71
C000003623,0.5633,True,0.71
C000000302,0.3025,False,0.71
C000018301,0.5697,True,0.71
C000025430,0.6584,True,0.71
C000018307,0.3129,False,0.71
C000038605,0.4189,False,0.71
C000032453,0.3878,False,0.71
C000039050,0.1548,False,0.71
C000027463,0.5145,False,0.71
C000033544,0.4837,False,0.71
C000013299,0.351,False,0.71
C000038044,0.6055,True,0.71
C000019625,0.7751,True,0.71
C000012050,0.6456,True,0.71
C000012737,0.4179,False,0.71
C000009653,0.4137,False,0.71
C000003130,0.3756,False,0.71
C000017346,0.7562,True,0.71
C000007324,0.634,True,0.71
C000007871,0.6439,True,0.71
C000012609,0.5483,False,0.71
C000009992,0.6149,True,0.71
C000010047,0.0,False,0.71
C000027028,0.5168,False,0.71
C000008641,0.8219,True,0.71
C000003906,0.3073,False,0.71
C000000426,0.2905,False,0.71
C000008563,0.5942,True,0.71
C000000495,0.3992,False,0.71
C000015977,0.5088,False,0.71
C000034016,0.3011,False,0.71
C000005347,0.8645,True,0.71
C000016659,0.1624,False,0.71
C000001666,0.7221,True,0.71
C000020462,0.9837,True,0.71
C000025676,0.0,False,0.71
C000012102,0.4923,False,0.71
C000032152,0.5939,True,0.71
C000036306,0.566,True,0.71
C000039935,0.2283,False,0.71
C000023227,0.8121,True,0.71
C000010641,0.3127,False,0.71
C000039761,0.4018,False,0.71
C000026167,0.504,False,0.71
C000021696,0.4768,False,0.71
C000025857,0.4866,False,0.71
C000035497,0.093,False,0.71
C000036526,0.6639,True,0.71
C000030106,0.5349,False,0.71
C000021861,0.6254,True,0.71
C000038138,0.4557,False,0.71
C000004890,0.4185,False,0.71
C000037932,0.4604,False,0.71
C000002745,0.4068,False,0.71
C000008845,0.5478,False,0.71
C000021185,0.487,False,0.71
C000017976,0.3737,False,0.71
C000017742,0.7298,True,0.71
C000017231,0.4189,False,0.71
C000010453,0.5635,True,0.71
C000014113,0.1416,False,0.71
C000035641,0.5683,True,0.71
C000021091,0.2351,False,0.71
C000011657,0.3188,False,0.71
C000011360,0.391,False,0.71
C000020523,0.5285,False,0.71
C000001708,0.3629,False,0.71
C000010588,0.4792,False,0.71
C000015905,0.3455,False,0.71
C000001242,0.4009,False,0.71
C000016604,0.6083,True,0.71
C000034274,0.4582,False,0.71
C000022578,0.2264,False,0.71
C000001385,0.0277,False,0.71
C000014120,0.0,False,0.71
C000037104,0.2178,False,0.71
C000007491,0.6163,True,0.71
C000037136,0.4498,False,0.71
C000038986,0.3616,False,0.71
C000038211,1.0,True,0.71
C000027718,0.6092,True,0.71
C000002557,0.5739,True,0.71
C000009112,0.5836,True,0.71
C000016286,0.2899,False,0.71
C000027581,0.2124,False,0.71
C000015441,0.4354,False,0.71
C000003785,0.5353,False,0.71
C000003738,0.7011,True,0.71
C000017223,0.686,True,0.71
C000007883,0.2402,False,0.71
C000029659,0.3292,False,0.71
C000031018,0.457,False,0.71
C000002576,0.2287,False,0.71
C000037011,0.6302,True,0.71
C000003029,0.814,True,0.71
C000016738,0.5022,False,0.71
C000016594,0.539,False,0.71
C000018492,0.5582,True,0.71
C000000005,0.5488,False,0.71
C000036953,0.4551,False,0.71
C000004707,0.6147,True,0.71
C000016385,0.5364,False,0.71
C000001332,0.4942,False,0.71
C000034920,0.1615,False,0.71
C000020913,0.641,True,0.71
C000010649,0.5954,True,0.71
C000021604,0.4763,False,0.71
C000038861,0.308,False,0.71
C000033151,0.6176,True,0.71
C000028866,0.3754,False,0.71
C000024812,0.6558,True,0.71
C000024096,0.4963,False,0.71
C000022553,0.6179,True,0.71
C000017911,0.4023,False,0.71
C000038308,0.573,True,0.71
C000002546,0.4657,False,0.71
C000025217,0.5089,False,0.71
C000034914,0.6866,True,0.71
C000013354,0.6218,True,0.71
C000004905,1.0,True,0.71
C000023946,0.5475,False,0.71
C000010948,0.8924,True,0.71
C000013352,0.3735,False,0.71
C000004553,0.3509,False,0.71
C000034819,0.4564,False,0.71
C000011964,0.276,False,0.71
C000017586,0.9395,True,0.71
C000007054,0.706,True,0.71
C000030419,0.3409,False,0.71
C000007610,0.4824,False,0.71
C000035558,0.3909,False,0.71
C000003017,0.4537,False,0.71
C000033853,0.1591,False,0.71
C000003953,0.585,True,0.71
C000015808,0.434,False,0.71
C000002740,0.5975,True,0.71
C000013372,0.5282,False,0.71
C000005053,0.2357,False,0.71
C000007661,0.2651,False,0.71
C000013190,0.59,True,0.71
C000018071,0.4253,False,0.71
C000031964,0.4487,False,0.71
C000026522,0.5827,True,0.71
C000034418,0.4449,False,0.71
C000013374,0.4429,False,0.71
C000018581,0.6187,True,0.71
C000001927,0.7576,True,0.71
C000021849,0.0609,False,0.71
C000018418,0.605,True,0.71
C000005455,0.6537,True,0.71
C000017414,0.5653,True,0.71
C000011605,0.6233,True,0.71
C000009044,0.5472,False,0.71
C000020149,0.1769,False,0.71
C000033346,0.4316,False,0.71
C000027710,0.1842,False,0.71
C000014097,0.5019,False,0.71
C000038756,0.4046,False,0.71
C000008585,0.915,True,0.71
C000027767,0.5143,False,0.71
C000022650,0.7828,True,0.71
C000016240,0.6951,True,0.71
C000008807,0.2334,False,0.71
C000011442,0.5658,True,0.71
C000000708,0.699,True,0.71
C000022298,0.6652,True,0.71
C000003330,0.3891,False,0.71
C000005155,0.4946,False,0.71
C000014789,0.0879,False,0.71
C000026565,0.5395,False,0.71
C000034182,0.0888,False,0.71
C000029251,0.8678,True,0.71
C000003929,0.6661,True,0.71
C000004648,0.0,False,0.71
C000001402,0.344,False,0.71
C000001483,0.4886,False,0.71
C000034513,0.8913,True,0.71
C000003982,0.3108,False,0.71
C000012299,0.8487,True,0.71
C000001270,0.2865,False,0.71
C000020643,0.4048,False,0.71
C000016841,0.3555,False,0.71
C000019069,0.2489,False,0.71
C000013993,0.2523,False,0.71
C000016350,0.6703,True,0.71
C000029396,0.6114,True,0.71
C000027833,0.5767,True,0.71
C000015034,0.3497,False,0.71
C000020389,0.5056,False,0.71
C000010440,0.0974,False,0.71
C000000444,0.5545,True,0.71
C000021242,0.4832,False,0.71
C000023894,0.5726,True,0.71
C000016726,0.5246,False,0.71
C000031629,0.4863,False,0.71
C000031547,0.1271,False,0.71
C000029466,0.7796,True,0.71
C000039129,0.1704,False,0.71
C000000816,0.3369,False,0.71
C000027589,0.3673,False,0.71
C000014995,0.5769,True,0.71
C000021858,0.379,False,0.71
C000009364,0.6469,True,0.71
C000016918,0.1131,False,0.71
C000027080,0.4202,False,0.71
C000007104,0.6553,True,0.71
C000019281,0.4021,False,0.71
C000014337,0.4774,False,0.71
C000000469,0.5499,False,0.71
C000021824,0.5026,False,0.71
C000014933,0.6352,True,0.71
C000012643,0.3323,False,0.71
C000025905,0.6071,True,0.71
C000038346,0.2991,False,0.71
C000024281,0.1211,False,0.71
C000035622,0.6398,True,0.71
C000022849,0.5295,False,0.71
C000035207,0.8973,True,0.71
C000004470,0.6304,True,0.71
C000036516,0.2494,False,0.71
C000027941,0.8739,True,0.71
C000004119,0.6968,True,0.71
C000035849,0.4987,False,0.71
C000003830,0.3237,False,0.71
C000020100,0.5654,True,0.71
C000018781,0.8039,True,0.71
C000038306,0.8125,True,0.71
C000003456,0.0,False,0.71
C000017716,0.5717,True,0.71
C000034559,0.4122,False,0.71
C000031085,0.8372,True,0.71
C000023487,0.5949,True,0.71
C000039914,0.6417,True,0.71
C000031686,0.2355,False,0.71
C000019173,0.6541,True,0.71
C000011439,0.4379,False,0.71
C000019164,0.6184,True,0.71
C000021126,0.6976,True,0.71
C000027871,0.4661,False,0.71
C000032923,0.7047,True,0.71
C000023095,0.4312,False,0.71
C000017507,0.574,True,0.71
C000016112,0.4284,False,0.71
C000027025,0.2944,False,0.71
C000008214,0.4471,False,0.71
C000015191,0.4217,False,0.71
C000006369,0.2238,False,0.71
C000016349,0.3707,False,0.71
C000016674,0.4191,False,0.71
C000017097,0.0954,False,0.71
C000012711,0.8123,True,0.71
C000001310,0.0,False,0.71
C000002478,0.8455,True,0.71
C000030606,0.2067,False,0.71
C000001823,0.2228,False,0.71
C000021976,0.8225,True,0.71
C000030430,0.8567,True,0.71
C000005714,0.6204,True,0.71
C000007129,0.2961,False,0.71
C000029371,0.3001,False,0.71
C000020638,0.7463,True,0.71
C000011719,0.5689,True,0.71
C000019730,0.6895,True,0.71
C000005922,0.2994,False,0.71
C000039706,0.7492,True,0.71
C000014363,0.2489,False,0.71
C000011858,0.2212,False,0.71
C000008978,0.6123,True,0.71
C000021395,0.3443,False,0.71
C000011011,0.5615,True,0.71
C000025389,0.5025,False,0.71
C000001243,0.4917,False,0.71
C000029565,0.4705,False,0.71
C000017735,0.7579,True,0.71
C000015001,0.0061,False,0.71
C000000631,0.5454,False,0.71
C000002572,0.4075,False,0.71
C000020275,0.5251,False,0.71
C000007204,0.9142,True,0.71
C000022033,0.4509,False,0.71
C000015330,0.2583,False,0.71
C000007199,0.3401,False,0.71
C000036686,0.5417,False,0.71
C000038672,0.564,True,0.71
C000008015,0.5738,True,0.71
C000035115,0.5054,False,0.71
C000031229,0.4409,False,0.71
C000000718,0.4021,False,0.71
C000013428,0.1663,False,0.71
C000035294,0.5678,True,0.71
C000013180,0.3748,False,0.71
C000011030,0.798,True,0.71
C000007064,0.5369,False,0.71
C000007901,0.6905,True,0.71
C000024590,0.7619,True,0.71
C000009889,0.5977,True,0.71
C000016479,0.3578,False,0.71
C000015738,0.4532,False,0.71
C000011625,0.5153,False,0.71
C000003588,0.7583,True,0.71
C000004348,0.498,False,0.71
C000018070,0.3363,False,0.71
C000015819,0.5922,True,0.71
C000034768,0.6033,True,0.71
C000033220,0.6669,True,0.71
C000012911,0.4961,False,0.71
C000014565,0.4766,False,0.71
C000013240,0.4696,False,0.71
C000008771,0.4295,False,0.71
C000008917,0.0094,False,0.71
C000031261,0.2724,False,0.71
C000039934,0.6889,True,0.71
C000021111,0.4616,False,0.71
C000037614,0.8021,True,0.71
C000009450,0.5692,True,0.71
C000019536,0.1555,False,0.71
C000025865,0.5863,True,0.71
C000006301,0.5053,False,0.71
C000003932,0.1984,False,0.71
C000024839,0.3633,False,0.71
C000024382,0.4522,False,0.71
C000025335,0.6097,True,0.71
C000039271,0.652,True,0.71
C000010984,0.3592,False,0.71
C000000807,0.7373,True,0.71
C000030287,0.6338,True,0.71
C000033569,0.4301,False,0.71
C000037410,0.2639,False,0.71
C000011988,0.554,True,0.71
C000013959,0.8321,True,0.71
C000029672,0.4755,False,0.71
C000014988,0.0874,False,0.71
C000026975,0.442,False,0.71
C000030286,0.296,False,0.71
C000033060,0.3306,False,0.71
C000008079,0.5035,False,0.71
C000007342,0.599,True,0.71
C000016662,0.2374,False,0.71
C000039702,0.5518,True,0.71
C000000801,0.693,True,0.71
C000002494,0.4239,False,0.71
C000029010,0.5849,True,0.71
C000005085,0.7281,True,0.71
C000011809,0.5664,True,0.71
C000026064,0.3901,False,0.71
C000003128,0.5782,True,0.71
C000000736,0.7046,True,0.71
C000027650,0.1677,False,0.71
C000004339,0.608,True,0.71
C000014262,0.3327,False,0.71
C000035469,0.4484,False,0.71
C000005876,0.4856,False,0.71
C000039403,0.4333,False,0.71
C000010878,0.4774,False,0.71
C000002784,0.5041,False,0.71
C000028012,0.7014,True,0.71
C000003239,0.5884,True,0.71
C000021623,0.7222,True,0.71
C000019814,0.8275,True,0.71
C000034232,0.5254,False,0.71
C000017606,0.3238,False,0.71
C000007106,0.3673,False,0.71
C000010067,0.2914,False,0.71
C000011695,0.4799,False,0.71
C000031443,0.4431,False,0.71
C000032997,0.2483,False,0.71
C000007429,0.3795,False,0.71
C000039695,0.4421,False,0.71
C000012870,0.2347,False,0.71
C000038024,0.4767,False,0.71
C000000492,0.6117,True,0.71
C000027884,0.319,False,0.71
C000017982,0.5638,True,0.71
C000025299,0.8204,True,0.71
C000018955,0.5508,True,0.71
C000038533,0.6013,True,0.71
C000039512,0.456,False,0.71
C000038385,0.1043,False,0.71
C000001072,0.3076,False,0.71
C000011798,0.5352,False,0.71
C000017509,0.4463,False,0.71
C000024783,0.5033,False,0.71
C000011783,0.8312,True,0.71
C000022299,0.7821,True,0.71
C000032039,0.9189,True,0.71
C000022007,0.5099,False,0.71
C000038854,0.2143,False,0.71
C000010186,0.7606,True,0.71
C000034474,0.1841,False,0.71
C000020415,0.7749,True,0.71
C000023664,0.5384,False,0.71
C000006034,0.4913,False,0.71
C000039967,0.6554,True,0.71
C000039704,0.7654,True,0.71
C000033620,0.5019,False,0.71
C000011306,0.245,False,0.71
C000019883,0.1347,False,0.71
C000034739,0.6704,True,0.71
C000039318,0.7517,True,0.71
C000024208,0.1413,False,0.71
C000024053,0.262,False,0.71
C000010053,0.4807,False,0.71
C000037466,0.3571,False,0.71
C000037584,0.4421,False,0.71
C000008182,0.6033,True,0.71
C000005163,0.4097,False,0.71
C000010819,0.4057,False,0.71
C000028081,0.0138,False,0.71
C000023572,0.7731,True,0.71
C000028126,0.8203,True,0.71
C000013909,0.8921,True,0.71
C000007235,0.554,True,0.71
C000011716,0.3132,False,0.71
C000031716,0.7118,True,0.71
C000018469,0.477,False,0.71
C000011250,0.6788,True,0.71
C000013714,0.3596,False,0.71
C000023180,0.4304,False,0.71
C000019655,0.2859,False,0.71
C000015925,0.1709,False,0.71
C000004018,0.2333,False,0.71
C000003621,0.6271,True,0.71
C000033431,0.5754,True,0.71
C000027705,0.3796,False,0.71
C000018123,0.7429,True,0.71
C000014309,0.5103,False,0.71
C000017030,0.7912,True,0.71
C000038244,0.4316,False,0.71
C000006794,0.1612,False,0.71
C000031478,0.7553,True,0.71
C000012047,0.361,False,0.71
C000011908,0.3805,False,0.71
C000004728,0.2667,False,0.71
C000000096,0.5483,False,0.71
C000038661,0.3155,False,0.71
C000025685,0.2408,False,0.71
C000029286,0.2547,False,0.71
C000024715,0.5129,False,0.71
C000001159,0.1819,False,0.71
C000006814,0.1559,False,0.71
C000035987,0.497,False,0.71
C000027784,0.5941,True,0.71
C000005473,0.6323,True,0.71
C000014352,0.5041,False,0.71
C000011918,0.3221,False,0.71
C000011667,0.5849,True,0.71
C000021339,0.5283,False,0.71
C000000477,0.2063,False,0.71
C000018315,0.5806,True,0.71
C000025267,0.4205,False,0.71
C000030300,0.8257,True,0.71
C000022557,0.4908,False,0.71
C000015103,0.573,True,0.71
C000021221,0.3559,False,0.71
C000036189,0.5973,True,0.71
C000007878,0.66,True,0.71
C000001964,0.478,False,0.71
C000025982,0.3473,False,0.71
C000032671,0.7525,True,0.71
C000010331,0.6152,True,0.71
C000020833,0.5634,True,0.71
C000014710,0.3389,False,0.71
C000010282,0.4748,False,0.71
C000024400,0.6647,True,0.71
C000004295,0.5563,True,0.71
C000032773,1.0,True,0.71
C000000626,0.5508,True,0.71
C000019259,0.8987,True,0.71
C000038320,0.6937,True,0.71
C000008272,0.9476,True,0.71
C000027075,0.727,True,0.71
C000032674,0.858,True,0.71
C000038249,0.716,True,0.71
C000026825,0.545,False,0.71
C000024612,0.4192,False,0.71
C000003042,0.6084,True,0.71
C000001748,0.5597,True,0.71
C000006077,0.6188,True,0.71
C000002609,0.4331,False,0.71
C000007065,0.4214,False,0.71
C000004476,0.1295,False,0.71
C000015267,0.5621,True,0.71
C000039153,0.5315,False,0.71
C000007837,0.6551,True,0.71
C000016998,0.3123,False,0.71
C000039255,0.6605,True,0.71
C000001255,0.925,True,0.71
C000009169,0.2928,False,0.71
C000004401,0.5928,True,0.71
C000021155,0.6849,True,0.71
C000030150,0.5089,False,0.71
C000013444,0.5437,False,0.71
C000039940,0.5431,False,0.71
C000004313,0.4332,False,0.71
C000033932,0.4533,False,0.71
C000012593,0.0,False,0.71
C000010658,0.7421,True,0.71
C000007925,0.2554,False,0.71
C000010698,0.3692,False,0.71
C000017978,0.5242,False,0.71
C000024428,0.7731,True,0.71
C000037581,0.6174,True,0.71
C000034548,0.2711,False,0.71
C000023980,0.2126,False,0.71
C000007890,0.5328,False,0.71
C000029344,0.6217,True,0.71
C000003716,0.8607,True,0.71
C000038291,0.6023,True,0.71
C000008087,0.8182,True,0.71
C000038717,0.352,False,0.71
C000039305,0.7463,True,0.71
C000038645,0.1812,False,0.71
C000031388,0.7738,True,0.71
C000004127,0.9262,True,0.71
C000035709,0.4023,False,0.71
C000010580,0.3357,False,0.71
C000025566,0.4977,False,0.71
C000026332,0.3138,False,0.71
C000005434,1.0,True,0.71
C000021888,0.4557,False,0.71
C000006345,0.6548,True,0.71
C000030755,0.0716,False,0.71
C000031646,0.4028,False,0.71
C000016823,0.255,False,0.71
C000022470,0.477,False,0.71
C000031173,0.4425,False,0.71
C000018009,0.5114,False,0.71
C000036307,0.3676,False,0.71
C000004748,0.4708,False,0.71
C000012301,0.3666,False,0.71
C000027252,0.3413,False,0.71
C000018465,0.6363,True,0.71
C000027615,0.5481,False,0.71
C000016482,0.6583,True,0.71
C000031107,0.1644,False,0.71
C000003083,0.4259,False,0.71
C000021752,0.6409,True,0.71
C000016638,0.4205,False,0.71
C000002523,0.7752,True,0.71
C000024440,0.4156,False,0.71
C000021812,0.4862,False,0.71
C000033586,0.2863,False,0.71
C000034134,0.4276,False,0.71
C000029962,0.5202,False,0.71
C000003979,0.775,True,0.71
C000036475,0.2754,False,0.71
