site,service_code,week,cases,cancels,supplied_rate,supplied_alert,reconciled_rate,rate_reconciliation_error,seasonal_expected_rate,shrunk_rate,z_value,p_value,baseline_prior_weeks,baseline_available,baseline_rule,maturity_status,minimum_denominator_met,direction,q_value_by,candidate,persistent_breach,reproducible_alert,budget_suppressed,supplied_alert_reproduced,quantity_status,limitation,cases_number_id,cancels_number_id,supplied_rate_number_id,reconciled_rate_number_id,rate_reconciliation_error_number_id,baseline_prior_weeks_number_id,seasonal_expected_rate_number_id,shrunk_rate_number_id,z_value_number_id,p_value_number_id,q_value_by_number_id
B,B-URO,2026-03-23,37,2,0.0541,False,0.05405405405405406,4.59459459459452e-05,0.1112072240453598,0.08690070347434471,-0.7211334870083488,0.47082738959996395,34,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0839-CASES,N-MONITOR-REPLAY-0839-CANCELS,N-MONITOR-REPLAY-0839-SUPPLIED_RATE,N-MONITOR-REPLAY-0839-RECONCILED_RATE,N-MONITOR-REPLAY-0839-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0839-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0839-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0839-SHRUNK_RATE,N-MONITOR-REPLAY-0839-Z_VALUE,N-MONITOR-REPLAY-0839-P_VALUE,N-MONITOR-REPLAY-0839-Q_VALUE_BY
B,B-VASC,2026-03-23,33,2,0.0606,False,0.06060606060606061,6.060606060606655e-06,0.05945931108708673,0.059915247642823334,0.01756486149613874,0.9859859888139326,34,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0840-CASES,N-MONITOR-REPLAY-0840-CANCELS,N-MONITOR-REPLAY-0840-SUPPLIED_RATE,N-MONITOR-REPLAY-0840-RECONCILED_RATE,N-MONITOR-REPLAY-0840-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0840-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0840-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0840-SHRUNK_RATE,N-MONITOR-REPLAY-0840-Z_VALUE,N-MONITOR-REPLAY-0840-P_VALUE,N-MONITOR-REPLAY-0840-Q_VALUE_BY
A,A-CARD,2026-03-30,35,4,0.1143,False,0.11428571428571428,1.4285714285716677e-05,0.1253606311240703,0.12080037124945313,-0.1269708302670701,0.8989634857330067,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0841-CASES,N-MONITOR-REPLAY-0841-CANCELS,N-MONITOR-REPLAY-0841-SUPPLIED_RATE,N-MONITOR-REPLAY-0841-RECONCILED_RATE,N-MONITOR-REPLAY-0841-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0841-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0841-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0841-SHRUNK_RATE,N-MONITOR-REPLAY-0841-Z_VALUE,N-MONITOR-REPLAY-0841-P_VALUE,N-MONITOR-REPLAY-0841-Q_VALUE_BY
A,A-ENT,2026-03-30,20,3,0.15,False,0.15,0.0,0.10899898503916626,0.1207135607422616,0.31450333632932026,0.7531387829050231,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0842-CASES,N-MONITOR-REPLAY-0842-CANCELS,N-MONITOR-REPLAY-0842-SUPPLIED_RATE,N-MONITOR-REPLAY-0842-RECONCILED_RATE,N-MONITOR-REPLAY-0842-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0842-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0842-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0842-SHRUNK_RATE,N-MONITOR-REPLAY-0842-Z_VALUE,N-MONITOR-REPLAY-0842-P_VALUE,N-MONITOR-REPLAY-0842-Q_VALUE_BY
A,A-GEN,2026-03-30,31,4,0.129,False,0.12903225806451613,3.22580645161219e-05,0.056825071995687995,0.0844599209849926,1.07431956272571,0.2826794800676642,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0843-CASES,N-MONITOR-REPLAY-0843-CANCELS,N-MONITOR-REPLAY-0843-SUPPLIED_RATE,N-MONITOR-REPLAY-0843-RECONCILED_RATE,N-MONITOR-REPLAY-0843-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0843-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0843-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0843-SHRUNK_RATE,N-MONITOR-REPLAY-0843-Z_VALUE,N-MONITOR-REPLAY-0843-P_VALUE,N-MONITOR-REPLAY-0843-Q_VALUE_BY
A,A-GYN,2026-03-30,39,0,0.0,False,0.0,0.0,0.05578314779125894,0.03133884707374098,-1.0048129850336374,0.31498691009938895,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0844-CASES,N-MONITOR-REPLAY-0844-CANCELS,N-MONITOR-REPLAY-0844-SUPPLIED_RATE,N-MONITOR-REPLAY-0844-RECONCILED_RATE,N-MONITOR-REPLAY-0844-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0844-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0844-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0844-SHRUNK_RATE,N-MONITOR-REPLAY-0844-Z_VALUE,N-MONITOR-REPLAY-0844-P_VALUE,N-MONITOR-REPLAY-0844-Q_VALUE_BY
A,A-NEURO,2026-03-30,40,6,0.15,False,0.15,0.0,0.09960768069134017,0.12200426705074455,0.7094810156561812,0.47802602833405095,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0845-CASES,N-MONITOR-REPLAY-0845-CANCELS,N-MONITOR-REPLAY-0845-SUPPLIED_RATE,N-MONITOR-REPLAY-0845-RECONCILED_RATE,N-MONITOR-REPLAY-0845-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0845-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0845-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0845-SHRUNK_RATE,N-MONITOR-REPLAY-0845-Z_VALUE,N-MONITOR-REPLAY-0845-P_VALUE,N-MONITOR-REPLAY-0845-Q_VALUE_BY
A,A-OPHT,2026-03-30,26,5,0.1923,False,0.19230769230769232,7.692307692319655e-06,0.09505595655340913,0.12832628720619021,0.9889250593901096,0.3226998088137747,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0846-CASES,N-MONITOR-REPLAY-0846-CANCELS,N-MONITOR-REPLAY-0846-SUPPLIED_RATE,N-MONITOR-REPLAY-0846-RECONCILED_RATE,N-MONITOR-REPLAY-0846-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0846-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0846-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0846-SHRUNK_RATE,N-MONITOR-REPLAY-0846-Z_VALUE,N-MONITOR-REPLAY-0846-P_VALUE,N-MONITOR-REPLAY-0846-Q_VALUE_BY
A,A-ORTH,2026-03-30,31,5,0.1613,False,0.16129032258064516,9.67741935484212e-06,0.12390020328788907,0.13821000202956116,0.39089780874186697,0.6958727737387549,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0847-CASES,N-MONITOR-REPLAY-0847-CANCELS,N-MONITOR-REPLAY-0847-SUPPLIED_RATE,N-MONITOR-REPLAY-0847-RECONCILED_RATE,N-MONITOR-REPLAY-0847-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0847-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0847-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0847-SHRUNK_RATE,N-MONITOR-REPLAY-0847-Z_VALUE,N-MONITOR-REPLAY-0847-P_VALUE,N-MONITOR-REPLAY-0847-Q_VALUE_BY
A,A-PAED,2026-03-30,33,3,0.0909,False,0.09090909090909091,9.090909090916921e-06,0.05811409094775043,0.07115306683599423,0.5077414912105881,0.6116346466351656,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0848-CASES,N-MONITOR-REPLAY-0848-CANCELS,N-MONITOR-REPLAY-0848-SUPPLIED_RATE,N-MONITOR-REPLAY-0848-RECONCILED_RATE,N-MONITOR-REPLAY-0848-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0848-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0848-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0848-SHRUNK_RATE,N-MONITOR-REPLAY-0848-Z_VALUE,N-MONITOR-REPLAY-0848-P_VALUE,N-MONITOR-REPLAY-0848-Q_VALUE_BY
A,A-PLAS,2026-03-30,43,6,0.1395,False,0.13953488372093023,3.488372093021774e-05,0.07413195253600037,0.10437201749247332,1.113132662158765,0.2656514577090898,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0849-CASES,N-MONITOR-REPLAY-0849-CANCELS,N-MONITOR-REPLAY-0849-SUPPLIED_RATE,N-MONITOR-REPLAY-0849-RECONCILED_RATE,N-MONITOR-REPLAY-0849-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0849-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0849-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0849-SHRUNK_RATE,N-MONITOR-REPLAY-0849-Z_VALUE,N-MONITOR-REPLAY-0849-P_VALUE,N-MONITOR-REPLAY-0849-Q_VALUE_BY
A,A-THOR,2026-03-30,35,4,0.1143,False,0.11428571428571428,1.4285714285716677e-05,0.09095086624142228,0.10055933308318957,0.30808209584627033,0.7580198645261276,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0850-CASES,N-MONITOR-REPLAY-0850-CANCELS,N-MONITOR-REPLAY-0850-SUPPLIED_RATE,N-MONITOR-REPLAY-0850-RECONCILED_RATE,N-MONITOR-REPLAY-0850-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0850-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0850-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0850-SHRUNK_RATE,N-MONITOR-REPLAY-0850-Z_VALUE,N-MONITOR-REPLAY-0850-P_VALUE,N-MONITOR-REPLAY-0850-Q_VALUE_BY
A,A-URO,2026-03-30,36,5,0.1389,False,0.1388888888888889,1.1111111111100636e-05,0.10940429086083168,0.12174668073304169,0.36668319728793225,0.7138553414703148,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0851-CASES,N-MONITOR-REPLAY-0851-CANCELS,N-MONITOR-REPLAY-0851-SUPPLIED_RATE,N-MONITOR-REPLAY-0851-RECONCILED_RATE,N-MONITOR-REPLAY-0851-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0851-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0851-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0851-SHRUNK_RATE,N-MONITOR-REPLAY-0851-Z_VALUE,N-MONITOR-REPLAY-0851-P_VALUE,N-MONITOR-REPLAY-0851-Q_VALUE_BY
A,A-VASC,2026-03-30,29,3,0.1034,False,0.10344827586206896,4.8275862068958286e-05,0.09774366742434183,0.09983776419262141,0.06267596187773862,0.9500245393929967,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0852-CASES,N-MONITOR-REPLAY-0852-CANCELS,N-MONITOR-REPLAY-0852-SUPPLIED_RATE,N-MONITOR-REPLAY-0852-RECONCILED_RATE,N-MONITOR-REPLAY-0852-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0852-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0852-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0852-SHRUNK_RATE,N-MONITOR-REPLAY-0852-Z_VALUE,N-MONITOR-REPLAY-0852-P_VALUE,N-MONITOR-REPLAY-0852-Q_VALUE_BY
B,B-CARD,2026-03-30,28,3,0.1071,False,0.10714285714285714,4.2857142857136155e-05,0.11254264004093366,0.11060425643649593,-0.05416948815526835,0.9568001299040463,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0853-CASES,N-MONITOR-REPLAY-0853-CANCELS,N-MONITOR-REPLAY-0853-SUPPLIED_RATE,N-MONITOR-REPLAY-0853-RECONCILED_RATE,N-MONITOR-REPLAY-0853-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0853-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0853-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0853-SHRUNK_RATE,N-MONITOR-REPLAY-0853-Z_VALUE,N-MONITOR-REPLAY-0853-P_VALUE,N-MONITOR-REPLAY-0853-Q_VALUE_BY
B,B-ENT,2026-03-30,21,2,0.0952,False,0.09523809523809523,3.809523809522597e-05,0.15033783942149892,0.13404073198697106,-0.384222162401667,0.7008137934431793,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0854-CASES,N-MONITOR-REPLAY-0854-CANCELS,N-MONITOR-REPLAY-0854-SUPPLIED_RATE,N-MONITOR-REPLAY-0854-RECONCILED_RATE,N-MONITOR-REPLAY-0854-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0854-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0854-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0854-SHRUNK_RATE,N-MONITOR-REPLAY-0854-Z_VALUE,N-MONITOR-REPLAY-0854-P_VALUE,N-MONITOR-REPLAY-0854-Q_VALUE_BY
B,B-GEN,2026-03-30,29,3,0.1034,False,0.10344827586206896,4.8275862068958286e-05,0.10473468175857602,0.10426245680922533,-0.01370696599346104,0.9890637659110542,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0855-CASES,N-MONITOR-REPLAY-0855-CANCELS,N-MONITOR-REPLAY-0855-SUPPLIED_RATE,N-MONITOR-REPLAY-0855-RECONCILED_RATE,N-MONITOR-REPLAY-0855-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0855-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0855-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0855-SHRUNK_RATE,N-MONITOR-REPLAY-0855-Z_VALUE,N-MONITOR-REPLAY-0855-P_VALUE,N-MONITOR-REPLAY-0855-Q_VALUE_BY
B,B-GYN,2026-03-30,23,7,0.3043,True,0.30434782608695654,4.7826086956526126e-05,0.09790689328976536,0.16294992691079818,1.86994960104557,0.06149081692134972,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0856-CASES,N-MONITOR-REPLAY-0856-CANCELS,N-MONITOR-REPLAY-0856-SUPPLIED_RATE,N-MONITOR-REPLAY-0856-RECONCILED_RATE,N-MONITOR-REPLAY-0856-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0856-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0856-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0856-SHRUNK_RATE,N-MONITOR-REPLAY-0856-Z_VALUE,N-MONITOR-REPLAY-0856-P_VALUE,N-MONITOR-REPLAY-0856-Q_VALUE_BY
B,B-NEURO,2026-03-30,24,2,0.0833,False,0.08333333333333333,3.333333333332966e-05,0.11109837608801008,0.10209349735676357,-0.2464977861485036,0.8052969179788403,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0857-CASES,N-MONITOR-REPLAY-0857-CANCELS,N-MONITOR-REPLAY-0857-SUPPLIED_RATE,N-MONITOR-REPLAY-0857-RECONCILED_RATE,N-MONITOR-REPLAY-0857-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0857-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0857-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0857-SHRUNK_RATE,N-MONITOR-REPLAY-0857-Z_VALUE,N-MONITOR-REPLAY-0857-P_VALUE,N-MONITOR-REPLAY-0857-Q_VALUE_BY
B,B-OPHT,2026-03-30,38,1,0.0263,False,0.02631578947368421,1.5789473684208605e-05,0.06572153676008345,0.04870541861368378,-0.6441838083180571,0.5194562492301591,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0858-CASES,N-MONITOR-REPLAY-0858-CANCELS,N-MONITOR-REPLAY-0858-SUPPLIED_RATE,N-MONITOR-REPLAY-0858-RECONCILED_RATE,N-MONITOR-REPLAY-0858-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0858-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0858-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0858-SHRUNK_RATE,N-MONITOR-REPLAY-0858-Z_VALUE,N-MONITOR-REPLAY-0858-P_VALUE,N-MONITOR-REPLAY-0858-Q_VALUE_BY
B,B-ORTH,2026-03-30,26,3,0.1154,False,0.11538461538461539,1.5384615384611555e-05,0.05184864454676184,0.07358463457023805,0.8546310816953836,0.3927554149743149,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0859-CASES,N-MONITOR-REPLAY-0859-CANCELS,N-MONITOR-REPLAY-0859-SUPPLIED_RATE,N-MONITOR-REPLAY-0859-RECONCILED_RATE,N-MONITOR-REPLAY-0859-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0859-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0859-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0859-SHRUNK_RATE,N-MONITOR-REPLAY-0859-Z_VALUE,N-MONITOR-REPLAY-0859-P_VALUE,N-MONITOR-REPLAY-0859-Q_VALUE_BY
B,B-PAED,2026-03-30,27,1,0.037,False,0.037037037037037035,3.703703703703681e-05,0.0959918143030312,0.07531935993703326,-0.6157921140023186,0.5380317328011337,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0860-CASES,N-MONITOR-REPLAY-0860-CANCELS,N-MONITOR-REPLAY-0860-SUPPLIED_RATE,N-MONITOR-REPLAY-0860-RECONCILED_RATE,N-MONITOR-REPLAY-0860-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0860-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0860-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0860-SHRUNK_RATE,N-MONITOR-REPLAY-0860-Z_VALUE,N-MONITOR-REPLAY-0860-P_VALUE,N-MONITOR-REPLAY-0860-Q_VALUE_BY
B,B-PLAS,2026-03-30,27,4,0.1481,False,0.14814814814814814,4.814814814813051e-05,0.1161096727232127,0.1273439433267615,0.30772079951303466,0.7582947914912399,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0861-CASES,N-MONITOR-REPLAY-0861-CANCELS,N-MONITOR-REPLAY-0861-SUPPLIED_RATE,N-MONITOR-REPLAY-0861-RECONCILED_RATE,N-MONITOR-REPLAY-0861-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0861-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0861-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0861-SHRUNK_RATE,N-MONITOR-REPLAY-0861-Z_VALUE,N-MONITOR-REPLAY-0861-P_VALUE,N-MONITOR-REPLAY-0861-Q_VALUE_BY
B,B-THOR,2026-03-30,37,2,0.0541,False,0.05405405405405406,4.59459459459452e-05,0.12287020574144035,0.09360356651806918,-0.831528723883477,0.40567500849227733,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0862-CASES,N-MONITOR-REPLAY-0862-CANCELS,N-MONITOR-REPLAY-0862-SUPPLIED_RATE,N-MONITOR-REPLAY-0862-RECONCILED_RATE,N-MONITOR-REPLAY-0862-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0862-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0862-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0862-SHRUNK_RATE,N-MONITOR-REPLAY-0862-Z_VALUE,N-MONITOR-REPLAY-0862-P_VALUE,N-MONITOR-REPLAY-0862-Q_VALUE_BY
B,B-URO,2026-03-30,31,4,0.129,False,0.12903225806451613,3.22580645161219e-05,0.10864887919321282,0.11644992542790916,0.22560999118563066,0.8215047693508015,35,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0863-CASES,N-MONITOR-REPLAY-0863-CANCELS,N-MONITOR-REPLAY-0863-SUPPLIED_RATE,N-MONITOR-REPLAY-0863-RECONCILED_RATE,N-MONITOR-REPLAY-0863-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0863-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0863-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0863-SHRUNK_RATE,N-MONITOR-REPLAY-0863-Z_VALUE,N-MONITOR-REPLAY-0863-P_VALUE,N-MONITOR-REPLAY-0863-Q_VALUE_BY
